camera_id,timestamp,plate,plate_confidence,vehicle_type,vehicle_color,speed,direction,local_track_id
MH_WEH_SANTACRUZ,2026-08-29T22:06:24+05:30,MH06TS6951,0.9,motorcycle,silver,38.5,NORTH,MH_WEH_SANTACRUZ_T264
MH_WEH_ANDHERI,2026-08-29T22:06:29+05:30,MH03Z4648,0.93,car,blue,41.9,NORTH,MH_WEH_ANDHERI_T108
MH_WEH_ANDHERI,2026-08-29T22:06:35+05:30,GJ24ZL4896,0.79,motorcycle,blue,37.4,NORTH,MH_WEH_ANDHERI_T439
MH_PEDDAR,2026-08-29T22:06:37+05:30,GJ18JN4081,0.87,auto,white,25.1,SOUTH,MH_PEDDAR_T770
MH_LBS_GHATKOPAR,2026-08-29T22:06:42+05:30,MH43AC8567,0.81,taxi,white,30.8,NORTH,MH_LBS_GHATKOPAR_T440
MH_LBS_GHATKOPAR,2026-08-29T22:07:18+05:30,MH48B4259,0.8,car,silver,24.3,NORTH,MH_LBS_GHATKOPAR_T205
MH_LBS_KURLA,2026-08-29T22:07:21+05:30,MH01FZ4128,0.94,motorcycle,brown,28.5,NORTH,MH_LBS_KURLA_T92
MH_MAHIM_CSWY,2026-08-29T22:07:32+05:30,MH06X6824,0.92,car,black,27.6,NORTH,MH_MAHIM_CSWY_T463
MH_SV_MAHIM,2026-08-29T22:07:37+05:30,MH06T5917,0.81,car,black,39.4,NORTH,MH_SV_MAHIM_T306
MH_MARINE,2026-08-29T22:07:38+05:30,UP12WZ6083,0.92,auto,white,24.8,SOUTH,MH_MARINE_T927
MH_WEH_ANDHERI,2026-08-29T22:07:56+05:30,MH02YB2344,0.85,car,black,36.7,NORTH,MH_WEH_ANDHERI_T486
MH_SL_MID,2026-08-29T22:08:09+05:30,MH04S2387,0.93,auto,grey,43.2,NORTH,MH_SL_MID_T274
MH_EEH_VIKHROLI,2026-08-29T22:08:09+05:30,MH01RM2040,0.96,car,white,38.6,NORTH,MH_EEH_VIKHROLI_T877
MH_SV_ANDHERI,2026-08-29T22:08:10+05:30,MH48TU4868,0.96,motorcycle,white,24.7,NORTH,MH_SV_ANDHERI_T442
MH_CST,2026-08-29T22:08:22+05:30,MH02C0301,0.84,bus,silver,21.0,SOUTH,MH_CST_T371
MH_MARINE,2026-08-29T22:08:31+05:30,MH48E3780,0.97,auto,white,36.7,SOUTH,MH_MARINE_T226
MH_SV_MALAD,2026-08-29T22:08:44+05:30,MH03TA6969,0.88,taxi,white,20.7,NORTH,MH_SV_MALAD_T316
MH_SL_WORLI,2026-08-29T22:08:55+05:30,KA37WE2723,0.87,car,black,45.4,NORTH,MH_SL_WORLI_T140
MH_WEH_JVLR,2026-08-29T22:08:56+05:30,MH03Z4648,0.92,car,blue,46.6,NORTH,MH_WEH_JVLR_T109
MH_SP_CHEMBUR,2026-08-29T22:08:57+05:30,RJ19WE4316,0.79,motorcycle,blue,35.5,EAST,MH_SP_CHEMBUR_T651
MH_MAHIM_CSWY,2026-08-29T22:09:06+05:30,MP31KN0122,0.9,car,white,26.6,NORTH,MH_MAHIM_CSWY_T436
MH_LBS_BHANDUP,2026-08-29T22:09:09+05:30,MH43ZC2214,0.91,auto,black,23.3,NORTH,MH_LBS_BHANDUP_T384
MH_SV_BANDRA,2026-08-29T22:09:22+05:30,MH43CM5559,0.86,truck,blue,27.5,NORTH,MH_SV_BANDRA_T623
MH_WEH_BANDRA,2026-08-29T22:09:28+05:30,MH01T6929,0.93,motorcycle,white,40.0,NORTH,MH_WEH_BANDRA_T276
MH_SV_MAHIM,2026-08-29T22:09:45+05:30,MH47A3835,0.88,car,brown,28.1,NORTH,MH_SV_MAHIM_T25
MH_SV_KHAR,2026-08-29T22:10:07+05:30,MH46B3051,0.97,car,white,24.8,NORTH,MH_SV_KHAR_T795
MH_WEH_JVLR,2026-08-29T22:10:21+05:30,MH02YB2344,0.91,car,black,43.4,NORTH,MH_WEH_JVLR_T463
MH_WEH_VILEPARLE,2026-08-29T22:10:27+05:30,MH06TS6951,0.93,motorcycle,silver,33.8,NORTH,MH_WEH_VILEPARLE_T308
MH_HAJIALI,2026-08-29T22:10:32+05:30,MH04NS7368,0.84,car,silver,27.3,SOUTH,MH_HAJIALI_T501
MH_SP_VASHI,2026-08-29T22:10:36+05:30,MH43LL4902,0.81,car,black,41.3,EAST,MH_SP_VASHI_T259
MH_SL_WORLI,2026-08-29T22:10:39+05:30,MH04AG5726,0.92,motorcycle,white,37.3,NORTH,MH_SL_WORLI_T436
MH_SP_VASHI,2026-08-29T22:10:44+05:30,MH03F0149,0.82,motorcycle,black,39.0,EAST,MH_SP_VASHI_T557
MH_SP_CHEMBUR,2026-08-29T22:10:48+05:30,MH46U4594,0.93,motorcycle,white,41.9,EAST,MH_SP_CHEMBUR_T159
MH_LBS_BHANDUP,2026-08-29T22:10:58+05:30,MH48J6564,0.79,motorcycle,red,29.0,NORTH,MH_LBS_BHANDUP_T276
MH_WEH_VILEPARLE,2026-08-29T22:10:59+05:30,GJ24ZL4896,0.96,motorcycle,blue,39.7,NORTH,MH_WEH_VILEPARLE_T428
MH_MARINE,2026-08-29T22:11:08+05:30,MH04GW2939,0.93,taxi,white,27.4,SOUTH,MH_MARINE_T825
MH_SP_VASHI,2026-08-29T22:11:09+05:30,MH01W7888,0.96,motorcycle,silver,42.3,EAST,MH_SP_VASHI_T949
MH_SP_VASHI,2026-08-29T22:11:20+05:30,MH06RJ7379,0.99,motorcycle,white,41.5,EAST,MH_SP_VASHI_T494
MH_WORLI_NAKA,2026-08-29T22:11:51+05:30,MH01T1341,0.82,car,white,23.4,SOUTH,MH_WORLI_NAKA_T126
MH_SV_ANDHERI,2026-08-29T22:12:07+05:30,MH05D9048,0.92,motorcycle,red,24.1,NORTH,MH_SV_ANDHERI_T43
MH_SL_WORLI,2026-08-29T22:12:11+05:30,MH04S2387,0.85,auto,grey,37.1,NORTH,MH_SL_WORLI_T204
MH_MAHIM_CSWY,2026-08-29T22:12:21+05:30,MH01M2922,0.92,motorcycle,silver,22.6,NORTH,MH_MAHIM_CSWY_T296
MH_EEH_MULUND,2026-08-29T22:12:26+05:30,MH06G7850,0.93,car,silver,39.2,NORTH,MH_EEH_MULUND_T104
MH_WEH_GOREGAON,2026-08-29T22:12:31+05:30,MH05D7382,0.82,truck,white,46.2,NORTH,MH_WEH_GOREGAON_T359
MH_CST,2026-08-29T22:12:54+05:30,MH48E3780,0.88,auto,white,32.0,SOUTH,MH_CST_T179
MH_MARINE,2026-08-29T22:13:05+05:30,GJ18JN4081,0.93,auto,white,20.6,SOUTH,MH_MARINE_T757
MH_CST,2026-08-29T22:13:07+05:30,MH05B2874,0.81,car,blue,19.2,SOUTH,MH_CST_T682
MH_LBS_MULUND,2026-08-29T22:13:17+05:30,UP30UQ9146,0.79,car,red,24.1,NORTH,MH_LBS_MULUND_T591
MH_SV_SANTACRUZ,2026-08-29T22:13:38+05:30,MH46B3051,0.84,car,white,27.5,NORTH,MH_SV_SANTACRUZ_T850
MH_CST,2026-08-29T22:13:38+05:30,UP12WZ6083,0.9,auto,white,22.2,SOUTH,MH_CST_T768
MH_LBS_GHATKOPAR,2026-08-29T22:14:02+05:30,MH47Q2598,0.91,motorcycle,blue,26.3,NORTH,MH_LBS_GHATKOPAR_T48
MH_SV_KHAR,2026-08-29T22:14:02+05:30,MH43CM5559,0.98,truck,blue,26.1,NORTH,MH_SV_KHAR_T752
MH_COLABA,2026-08-29T22:14:30+05:30,MH02C0301,0.96,bus,silver,23.0,SOUTH,MH_COLABA_T252
MH_SL_MID,2026-08-29T22:14:40+05:30,MH04AG5726,0.94,motorcycle,white,39.9,NORTH,MH_SL_MID_T584
MH_LBS_KURLA,2026-08-29T22:14:42+05:30,RJ32JK2709,0.92,car,white,22.1,NORTH,MH_LBS_KURLA_T447
MH_LBS_SION,2026-08-29T22:14:47+05:30,MH02UH3200,0.91,car,white,21.9,NORTH,MH_LBS_SION_T519
MH_SP_MANKHURD,2026-08-29T22:14:54+05:30,RJ19WE4316,0.93,motorcycle,blue,38.8,EAST,MH_SP_MANKHURD_T593
MH_WEH_GOREGAON,2026-08-29T22:14:56+05:30,MH03Z4648,0.81,car,blue,45.5,NORTH,MH_WEH_GOREGAON_T82
MH_WEH_ANDHERI,2026-08-29T22:15:15+05:30,MH06TS6951,0.83,motorcycle,silver,33.8,NORTH,MH_WEH_ANDHERI_T318
MH_SV_ANDHERI,2026-08-29T22:15:18+05:30,MH02K3810,0.89,car,black,26.3,NORTH,MH_SV_ANDHERI_T9
MH_SV_ANDHERI,2026-08-29T22:15:23+05:30,MH47P6037,0.91,truck,white,25.8,NORTH,MH_SV_ANDHERI_T360
MH_LBS_KURLA,2026-08-29T22:15:36+05:30,MH43AC8567,0.81,taxi,white,27.7,NORTH,MH_LBS_KURLA_T379
MH_SV_BANDRA,2026-08-29T22:16:01+05:30,MH05H5708,0.89,motorcycle,white,22.9,NORTH,MH_SV_BANDRA_T112
MH_SL_MID,2026-08-29T22:16:07+05:30,MH06X6824,0.92,car,black,36.7,NORTH,MH_SL_MID_T570
MH_WORLI_NAKA,2026-08-29T22:16:19+05:30,MH04NS7368,0.98,car,silver,25.4,SOUTH,MH_WORLI_NAKA_T332
MH_SP_MANKHURD,2026-08-29T22:16:34+05:30,MH46U4594,0.83,motorcycle,white,36.8,EAST,MH_SP_MANKHURD_T151
MH_HAJIALI,2026-08-29T22:16:34+05:30,KA37WE2723,0.91,car,black,28.5,SOUTH,MH_HAJIALI_T151
MH_SP_CHEMBUR,2026-08-29T22:16:48+05:30,MH43R5485,0.8,car,red,44.8,EAST,MH_SP_CHEMBUR_T3
MH_WEH_GOREGAON,2026-08-29T22:16:58+05:30,MH02YB2344,0.8,car,black,39.5,NORTH,MH_WEH_GOREGAON_T371
MH_WEH_KHAR,2026-08-29T22:17:09+05:30,GJ24ZL4896,0.83,motorcycle,blue,34.1,NORTH,MH_WEH_KHAR_T276
MH_LBS_GHATKOPAR,2026-08-29T22:17:21+05:30,MH01FZ4128,0.94,motorcycle,brown,23.8,NORTH,MH_LBS_GHATKOPAR_T105
MH_SV_SANTACRUZ,2026-08-29T22:17:21+05:30,MH43CM5559,0.8,truck,blue,27.9,NORTH,MH_SV_SANTACRUZ_T803
MH_SL_BANDRA,2026-08-29T22:17:34+05:30,MH04AG5726,0.92,motorcycle,white,38.6,NORTH,MH_SL_BANDRA_T622
MH_COLABA,2026-08-29T22:17:39+05:30,MH48E3780,0.91,auto,white,28.8,SOUTH,MH_COLABA_T121
MH_WEH_JVLR,2026-08-29T22:17:53+05:30,MH05D7382,0.87,truck,white,44.7,NORTH,MH_WEH_JVLR_T450
MH_LBS_SION,2026-08-29T22:17:55+05:30,MH02Y1002,0.96,car,silver,22.9,NORTH,MH_LBS_SION_T559
MH_CST,2026-08-29T22:18:00+05:30,MH04GW2939,0.92,taxi,white,19.6,SOUTH,MH_CST_T681
MH_LBS_SION,2026-08-29T22:18:09+05:30,MH04E4627,0.88,car,silver,25.4,NORTH,MH_LBS_SION_T157
MH_SV_MAHIM,2026-08-29T22:18:11+05:30,MH04E9861,0.83,taxi,white,21.8,NORTH,MH_SV_MAHIM_T443
MH_WEH_JVLR,2026-08-29T22:18:38+05:30,MH06TS6951,0.9,motorcycle,silver,38.1,NORTH,MH_WEH_JVLR_T296
MH_LBS_BHANDUP,2026-08-29T22:19:13+05:30,MH03MH3117,0.88,motorcycle,red,25.7,NORTH,MH_LBS_BHANDUP_T217
MH_SL_MID,2026-08-29T22:19:15+05:30,MH01T1341,0.81,car,white,27.0,NORTH,MH_SL_MID_T252
MH_WORLI_NAKA,2026-08-29T22:19:27+05:30,MH03F7200,0.93,car,silver,24.8,SOUTH,MH_WORLI_NAKA_T238
MH_EEH_KANJURMARG,2026-08-29T22:19:40+05:30,MH06G7850,0.85,car,silver,45.2,NORTH,MH_EEH_KANJURMARG_T127
MH_SV_SANTACRUZ,2026-08-29T22:19:42+05:30,MH48TU4868,0.91,motorcycle,white,22.3,NORTH,MH_SV_SANTACRUZ_T494
MH_HAJIALI,2026-08-29T22:19:42+05:30,MH47NK8638,0.96,auto,grey,24.6,SOUTH,MH_HAJIALI_T755
MH_COLABA,2026-08-29T22:19:46+05:30,UP12WZ6083,0.81,auto,white,22.2,SOUTH,MH_COLABA_T506
MH_SL_WORLI,2026-08-29T22:19:58+05:30,MH01R3421,0.91,taxi,white,34.7,NORTH,MH_SL_WORLI_T388
MH_CST,2026-08-29T22:19:59+05:30,GJ18JN4081,0.97,auto,white,17.0,SOUTH,MH_CST_T633
MH_EEH_SION,2026-08-29T22:20:04+05:30,MH47JV3346,0.91,truck,silver,70.0,NORTH,MH_EEH_SION_T422
MH_LBS_GHATKOPAR,2026-08-29T22:20:08+05:30,MH48W4406,0.97,motorcycle,black,24.2,NORTH,MH_LBS_GHATKOPAR_T736
MH_WEH_BANDRA,2026-08-29T22:20:17+05:30,MH03NC3556,0.95,auto,brown,41.8,NORTH,MH_WEH_BANDRA_T269
MH_WEH_ANDHERI,2026-08-29T22:20:36+05:30,MH05D7382,0.94,truck,white,43.0,NORTH,MH_WEH_ANDHERI_T473
MH_EEH_GHATKOPAR,2026-08-29T22:20:43+05:30,MH43FA9186,0.91,auto,white,46.7,NORTH,MH_EEH_GHATKOPAR_T542
MH_COLABA,2026-08-29T22:20:43+05:30,MH05B2874,0.93,car,blue,18.2,SOUTH,MH_COLABA_T458
MH_PEDDAR,2026-08-29T22:20:53+05:30,KA37WE2723,0.8,car,black,27.9,SOUTH,MH_PEDDAR_T176
MH_SV_JOGESHWARI,2026-08-29T22:21:17+05:30,MH02K3810,0.94,car,black,23.8,NORTH,MH_SV_JOGESHWARI_T9
MH_SP_CHEMBUR,2026-08-29T22:21:17+05:30,MH03B9847,0.87,taxi,grey,70.6,EAST,MH_SP_CHEMBUR_T221
MH_SV_KHAR,2026-08-29T22:21:20+05:30,MH05H5708,0.95,motorcycle,white,23.3,NORTH,MH_SV_KHAR_T127
MH_SP_MANKHURD,2026-08-29T22:21:54+05:30,MH43R5485,0.84,car,red,45.9,EAST,MH_SP_MANKHURD_T4
MH_SV_ANDHERI,2026-08-29T22:21:55+05:30,MH47BZ9637,0.88,car,brown,23.4,NORTH,MH_SV_ANDHERI_T600
MH_SV_SANTACRUZ,2026-08-29T22:22:21+05:30,MH05D9048,0.82,motorcycle,red,24.8,NORTH,MH_SV_SANTACRUZ_T38
MH_EEH_CHEMBUR,2026-08-29T22:22:24+05:30,MH04RV7274,0.8,car,grey,48.1,NORTH,MH_EEH_CHEMBUR_T484
MH_SV_BANDRA,2026-08-29T22:22:45+05:30,MH04E9861,0.86,taxi,white,24.2,NORTH,MH_SV_BANDRA_T735
MH_MAHIM_CSWY,2026-08-29T22:22:52+05:30,MH46TN8904,0.95,motorcycle,white,21.1,NORTH,MH_MAHIM_CSWY_T377
MH_SP_CHEMBUR,2026-08-29T22:22:58+05:30,MH01W8611,0.98,motorcycle,silver,35.3,EAST,MH_SP_CHEMBUR_T920
MH_SV_MAHIM,2026-08-29T22:23:05+05:30,MH03AM1073,0.86,motorcycle,white,27.5,NORTH,MH_SV_MAHIM_T415
MH_WEH_KHAR,2026-08-29T22:23:12+05:30,MH03NC3556,0.9,auto,brown,41.4,NORTH,MH_WEH_KHAR_T537
MH_MAHIM_CSWY,2026-08-29T22:23:22+05:30,MH04AG5726,0.91,motorcycle,white,24.0,NORTH,MH_MAHIM_CSWY_T471
MH_SL_WORLI,2026-08-29T22:23:34+05:30,MH03C2423,0.89,car,silver,38.6,NORTH,MH_SL_WORLI_T327
MH_EEH_AIROLI,2026-08-29T22:23:35+05:30,MH48CH6717,0.86,motorcycle,grey,39.2,NORTH,MH_EEH_AIROLI_T355
MH_SV_MAHIM,2026-08-29T22:23:39+05:30,MH04ES2514,0.9,car,white,25.0,NORTH,MH_SV_MAHIM_T259
MH_EEH_VIKHROLI,2026-08-29T22:23:41+05:30,MH06G7850,0.82,car,silver,41.7,NORTH,MH_EEH_VIKHROLI_T155
MH_SP_VASHI,2026-08-29T22:23:42+05:30,MH46JW7288,0.79,car,white,36.4,EAST,MH_SP_VASHI_T502
MH_SV_KHAR,2026-08-29T22:23:52+05:30,MH48TU4868,0.95,motorcycle,white,24.4,NORTH,MH_SV_KHAR_T451
MH_EEH_CHEMBUR,2026-08-29T22:24:13+05:30,MH47JV3346,0.82,truck,silver,70.0,NORTH,MH_EEH_CHEMBUR_T606
MH_SL_MID,2026-08-29T22:24:17+05:30,MH01R3421,0.83,taxi,white,38.1,NORTH,MH_SL_MID_T517
MH_SV_ANDHERI,2026-08-29T22:24:22+05:30,MH46B3051,0.88,car,white,24.1,NORTH,MH_SV_ANDHERI_T750
MH_PEDDAR,2026-08-29T22:24:28+05:30,MH47NK8638,0.86,auto,grey,24.9,SOUTH,MH_PEDDAR_T897
MH_SV_SANTACRUZ,2026-08-29T22:24:45+05:30,MH05H5708,0.98,motorcycle,white,27.6,NORTH,MH_SV_SANTACRUZ_T137
MH_SL_MID,2026-08-29T22:24:53+05:30,MH46Z5139,0.84,taxi,white,42.7,NORTH,MH_SL_MID_T733
MH_SV_JOGESHWARI,2026-08-29T22:24:59+05:30,MH03TA6969,0.97,taxi,white,22.4,NORTH,MH_SV_JOGESHWARI_T490
MH_LBS_BHANDUP,2026-08-29T22:25:04+05:30,MH48B4259,0.89,car,silver,24.4,NORTH,MH_LBS_BHANDUP_T175
MH_LBS_GHATKOPAR,2026-08-29T22:25:08+05:30,MH43ZC2214,0.98,auto,black,28.3,NORTH,MH_LBS_GHATKOPAR_T464
MH_COLABA,2026-08-29T22:25:09+05:30,MH04GW2939,0.95,taxi,white,20.0,SOUTH,MH_COLABA_T457
MH_LBS_GHATKOPAR,2026-08-29T22:25:10+05:30,MH48J6564,0.98,motorcycle,red,29.9,NORTH,MH_LBS_GHATKOPAR_T339
MH_EEH_VIKHROLI,2026-08-29T22:25:21+05:30,MH43FA9186,0.83,auto,white,49.5,NORTH,MH_EEH_VIKHROLI_T588
MH_WEH_ANDHERI,2026-08-29T22:25:23+05:30,MH43PG8933,0.98,motorcycle,grey,61.2,NORTH,MH_WEH_ANDHERI_T646
MH_HAJIALI,2026-08-29T22:25:33+05:30,MH03F7200,0.85,car,silver,25.5,SOUTH,MH_HAJIALI_T368
MH_EEH_GHATKOPAR,2026-08-29T22:25:37+05:30,MH03B9847,0.81,taxi,grey,67.3,NORTH,MH_EEH_GHATKOPAR_T148
MH_LBS_SION,2026-08-29T22:25:48+05:30,RJ32JK2709,0.82,car,white,21.5,NORTH,MH_LBS_SION_T308
MH_LBS_KURLA,2026-08-29T22:25:52+05:30,MH04E4627,0.92,car,silver,29.8,NORTH,MH_LBS_KURLA_T220
MH_WEH_GOREGAON,2026-08-29T22:26:15+05:30,MH06TS6951,0.82,motorcycle,silver,34.7,NORTH,MH_WEH_GOREGAON_T247
MH_SV_ANDHERI,2026-08-29T22:26:41+05:30,MH43CM5559,0.83,truck,blue,27.5,NORTH,MH_SV_ANDHERI_T701
MH_SP_VASHI,2026-08-29T22:26:46+05:30,RJ19WE4316,0.91,motorcycle,blue,39.5,EAST,MH_SP_VASHI_T590
MH_SL_MID,2026-08-29T22:26:57+05:30,MH03C2423,0.93,car,silver,45.4,NORTH,MH_SL_MID_T439
MH_LBS_MULUND,2026-08-29T22:26:59+05:30,MH03MH3117,0.98,motorcycle,red,28.2,NORTH,MH_LBS_MULUND_T155
MH_WEH_BORIVALI,2026-08-29T22:27:00+05:30,MH02YB2344,0.84,car,black,43.6,NORTH,MH_WEH_BORIVALI_T248
MH_WEH_BANDRA,2026-08-29T22:27:06+05:30,MH43G1971,0.91,motorcycle,red,46.9,NORTH,MH_WEH_BANDRA_T85
MH_SV_BANDRA,2026-08-29T22:27:10+05:30,MH03AM1073,0.94,motorcycle,white,24.5,NORTH,MH_SV_BANDRA_T693
MH_SV_JOGESHWARI,2026-08-29T22:27:16+05:30,MH47BZ9637,0.9,car,brown,24.3,NORTH,MH_SV_JOGESHWARI_T512
MH_WEH_KHAR,2026-08-29T22:27:19+05:30,GJ32TY4712,0.96,motorcycle,red,40.3,NORTH,MH_WEH_KHAR_T212
MH_SV_BANDRA,2026-08-29T22:27:44+05:30,MH04ES2514,0.93,car,white,24.1,NORTH,MH_SV_BANDRA_T394
MH_SL_BANDRA,2026-08-29T22:27:53+05:30,MH01R3421,0.97,taxi,white,38.4,NORTH,MH_SL_BANDRA_T562
MH_WEH_JVLR,2026-08-29T22:28:06+05:30,MH43PG8933,0.92,motorcycle,grey,50.1,NORTH,MH_WEH_JVLR_T619
MH_SL_BANDRA,2026-08-29T22:28:32+05:30,MH46Z5139,0.98,taxi,white,38.4,NORTH,MH_SL_BANDRA_T794
MH_EEH_VIKHROLI,2026-08-29T22:28:36+05:30,MH48W4406,0.93,motorcycle,black,22.9,NORTH,MH_EEH_VIKHROLI_T592
MH_LBS_KURLA,2026-08-29T22:28:38+05:30,MH02Y1002,0.83,car,silver,22.3,NORTH,MH_LBS_KURLA_T844
MH_EEH_KANJURMARG,2026-08-29T22:28:42+05:30,MH43FA9186,0.89,auto,white,49.8,NORTH,MH_EEH_KANJURMARG_T491
MH_SP_VASHI,2026-08-29T22:28:46+05:30,MH46U4594,0.97,motorcycle,white,39.2,EAST,MH_SP_VASHI_T145
MH_LBS_SION,2026-08-29T22:28:51+05:30,MH43XN4990,0.95,car,white,22.5,NORTH,MH_LBS_SION_T567
MH_EEH_VIKHROLI,2026-08-29T22:28:56+05:30,MH03B9847,0.97,taxi,grey,69.8,NORTH,MH_EEH_VIKHROLI_T146
MH_WEH_DAHISAR,2026-08-29T22:28:58+05:30,MH03Z4648,0.98,car,blue,46.2,NORTH,MH_WEH_DAHISAR_T28
MH_SP_MANKHURD,2026-08-29T22:29:00+05:30,MH01W8611,0.94,motorcycle,silver,37.7,EAST,MH_SP_MANKHURD_T856
MH_SL_BANDRA,2026-08-29T22:29:01+05:30,MH46TN8904,0.83,motorcycle,white,21.1,NORTH,MH_SL_BANDRA_T507
MH_MAHIM_CSWY,2026-08-29T22:29:04+05:30,MH01T1341,0.86,car,white,22.3,NORTH,MH_MAHIM_CSWY_T201
MH_SV_BANDRA,2026-08-29T22:29:34+05:30,MH48TU4868,0.94,motorcycle,white,21.8,NORTH,MH_SV_BANDRA_T371
MH_SV_JOGESHWARI,2026-08-29T22:29:34+05:30,MH46B3051,0.96,car,white,22.8,NORTH,MH_SV_JOGESHWARI_T647
MH_WEH_SANTACRUZ,2026-08-29T22:29:35+05:30,GJ32TY4712,0.93,motorcycle,red,35.1,NORTH,MH_WEH_SANTACRUZ_T281
MH_SP_CHEMBUR,2026-08-29T22:29:38+05:30,GJ33XY8231,0.79,car,grey,45.1,EAST,MH_SP_CHEMBUR_T376
MH_HAJIALI,2026-08-29T22:29:50+05:30,MH06JJ7641,0.79,car,black,22.0,SOUTH,MH_HAJIALI_T420
MH_WEH_VILEPARLE,2026-08-29T22:29:59+05:30,MH03NC3556,0.96,auto,brown,34.2,NORTH,MH_WEH_VILEPARLE_T827
MH_MARINE,2026-08-29T22:30:27+05:30,MH47NK8638,0.86,auto,grey,24.2,SOUTH,MH_MARINE_T886
MH_WEH_ANDHERI,2026-08-29T22:30:28+05:30,MH05A4468,0.83,motorcycle,white,27.1,NORTH,MH_WEH_ANDHERI_T168
MH_SL_BANDRA,2026-08-29T22:30:32+05:30,MH03C2423,0.8,car,silver,39.5,NORTH,MH_SL_BANDRA_T471
MH_SV_ANDHERI,2026-08-29T22:30:33+05:30,MH03TA6969,0.93,taxi,white,23.0,NORTH,MH_SV_ANDHERI_T574
MH_PEDDAR,2026-08-29T22:30:47+05:30,MH03F7200,0.84,car,silver,21.1,SOUTH,MH_PEDDAR_T429
MH_EEH_MULUND,2026-08-29T22:31:20+05:30,MH48CH6717,0.8,motorcycle,grey,38.1,NORTH,MH_EEH_MULUND_T538
MH_WEH_DAHISAR,2026-08-29T22:31:27+05:30,MH02YB2344,0.88,car,black,42.7,NORTH,MH_WEH_DAHISAR_T110
MH_WEH_SANTACRUZ,2026-08-29T22:31:28+05:30,MH43G1971,0.93,motorcycle,red,41.0,NORTH,MH_WEH_SANTACRUZ_T233
MH_SP_VASHI,2026-08-29T22:31:38+05:30,MH43R5485,0.82,car,red,47.3,EAST,MH_SP_VASHI_T4
MH_LBS_BHANDUP,2026-08-29T22:31:39+05:30,MH47Q2598,0.94,motorcycle,blue,24.6,NORTH,MH_LBS_BHANDUP_T35
MH_SL_MID,2026-08-29T22:31:46+05:30,MH46TN8904,0.92,motorcycle,white,39.9,NORTH,MH_SL_MID_T472
MH_EEH_KANJURMARG,2026-08-29T22:32:39+05:30,MH48W4406,0.92,motorcycle,black,36.7,NORTH,MH_EEH_KANJURMARG_T495
MH_SV_BANDRA,2026-08-29T22:32:43+05:30,MH05D9048,0.93,motorcycle,red,21.8,NORTH,MH_SV_BANDRA_T35
MH_SP_VASHI,2026-08-29T22:32:43+05:30,RJ29WY0389,0.84,truck,blue,32.7,EAST,MH_SP_VASHI_T871
MH_SP_CHEMBUR,2026-08-29T22:32:49+05:30,MH02R6974,0.84,car,grey,32.1,EAST,MH_SP_CHEMBUR_T876
MH_EEH_VIKHROLI,2026-08-29T22:33:02+05:30,MH04RV7274,0.97,car,grey,40.0,NORTH,MH_EEH_VIKHROLI_T607
MH_WEH_GOREGAON,2026-08-29T22:33:03+05:30,MH43PG8933,0.94,motorcycle,grey,53.7,NORTH,MH_WEH_GOREGAON_T501
MH_SV_KHAR,2026-08-29T22:33:08+05:30,MH04ES2514,0.83,car,white,25.8,NORTH,MH_SV_KHAR_T482
MH_WEH_JVLR,2026-08-29T22:33:12+05:30,MH05A4468,0.86,motorcycle,white,32.9,NORTH,MH_WEH_JVLR_T165
MH_MAHIM_CSWY,2026-08-29T22:33:32+05:30,MH46Z5139,0.8,taxi,white,26.7,NORTH,MH_MAHIM_CSWY_T603
MH_SV_SANTACRUZ,2026-08-29T22:33:36+05:30,MH04E9861,0.9,taxi,white,21.0,NORTH,MH_SV_SANTACRUZ_T949
MH_LBS_GHATKOPAR,2026-08-29T22:33:45+05:30,MH04E4627,0.89,car,silver,31.0,NORTH,MH_LBS_GHATKOPAR_T248
MH_SP_VASHI,2026-08-29T22:33:48+05:30,MH04MB6859,0.86,taxi,grey,32.8,EAST,MH_SP_VASHI_T424
MH_WEH_ANDHERI,2026-08-29T22:33:55+05:30,MH03NC3556,0.88,auto,brown,41.2,NORTH,MH_WEH_ANDHERI_T850
MH_LBS_MULUND,2026-08-29T22:34:08+05:30,MH48B4259,0.86,car,silver,25.4,NORTH,MH_LBS_MULUND_T129
MH_SV_MAHIM,2026-08-29T22:34:09+05:30,MH48TU4868,0.81,motorcycle,white,25.1,NORTH,MH_SV_MAHIM_T243
MH_PEDDAR,2026-08-29T22:34:10+05:30,MH06JJ7641,0.85,car,black,24.6,SOUTH,MH_PEDDAR_T493
MH_SP_MANKHURD,2026-08-29T22:34:24+05:30,GJ33XY8231,0.97,car,grey,41.6,EAST,MH_SP_MANKHURD_T353
MH_LBS_MULUND,2026-08-29T22:34:34+05:30,MH05MZ3351,0.83,auto,black,17.5,NORTH,MH_LBS_MULUND_T478
MH_SV_ANDHERI,2026-08-29T22:34:40+05:30,MH05H5708,0.79,motorcycle,white,27.7,NORTH,MH_SV_ANDHERI_T137
MH_LBS_KURLA,2026-08-29T22:34:43+05:30,MH43ZC2214,0.94,auto,black,24.6,NORTH,MH_LBS_KURLA_T401
MH_EEH_VIKHROLI,2026-08-29T22:35:25+05:30,MH47EP9985,0.84,car,grey,26.2,NORTH,MH_EEH_VIKHROLI_T705
